petition_id,should,their,people,government,there,would,being,which,children,public,british,these,other,years,health,allow,referendum,after,change,those
a63a0293-36dd-4b57-8d3d-8bd45b3b6fa8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cdd0a972-0a20-476f-9dd8-32a4c36e9542,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5b975d0a-f0da-4118-bd20-125e4420859b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1406516a-56b2-44ac-b355-a85d28b355e6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85aed36e-02a7-4cf8-88b1-aaba09960618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
c26be949-abcb-44d0-b9b3-04ceaaef1969,0,0,1,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0
207cb0c8-9f98-4686-9ab5-d541a559bd36,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64d51984-1b9d-4862-94d3-095f76a2e82d,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
ed39ba9b-a790-4040-b17c-a5ff00868f82,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
480a6d97-dfcf-4ef2-b75f-3e79d5fd015e,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222ee8f9-b6a8-48d3-88f8-1b6d39d7e754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b211fd57-fe1d-4030-982f-dd21732be9ff,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07128de4-0a04-4d96-9f31-882ce7f31e82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
cfdf8f5f-b908-4888-9bd1-ccb1457b1886,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
72c7ead2-0ddc-4595-9bc4-41b85677b177,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
40aa20d7-c6af-4875-84ea-7cd8840777a9,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3a444663-f763-43f3-91e4-ee62c1211340,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0
ca05b1eb-9d10-418f-adb3-60f2fae5ad60,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
302f5579-b012-4bd5-9217-2aaeaab87a6f,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1
0d80f15b-8fff-4c57-9902-4b272e80d783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f6929cbe-c111-4f15-a19a-58a8b793f147,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
7fd2159a-3f23-400c-97a6-1b9d2484bd63,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
07174e30-799d-4035-9398-84d547461c6f,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
545ac4df-2059-4911-9347-56641d9e6a97,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ad3b678f-7f3e-4342-b5e9-6342e9fea8f4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
af2bceef-949b-4c3a-b626-381387c7436d,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
01aa4d9d-4d00-4664-804c-dc3e597471a5,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0
4e38289d-a474-466d-a977-302b5108d92c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4663eff0-c82a-43a0-96e1-a00ca113f43a,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
f5031b33-4034-463d-955a-fb1e243a49b2,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
3ce10c07-0642-4341-8c91-c07083050dea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b1bda702-265a-472d-9686-2ec5312c04e4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
d55488b2-d519-4cf6-8f90-171b2f5273dd,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
dd3afae3-7647-490f-b5ba-282b65c9a177,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
61ea26c7-c1f3-4499-b040-e3d410bd9f2d,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
3aa585fb-fb1b-4fa3-8580-6bc70d8c23e0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
47dd2f8e-06db-4184-833d-4b7a14d0fbb5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a4bd8481-d5b3-416a-99a0-a18cb6d1fac6,2,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
bf479846-98de-48c5-894f-8ef6a474df0b,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
139d1511-01d8-41d4-8586-7a34c6f8d52c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e5329e66-1dd9-4e74-b819-cd5885cdf9b1,1,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
4bb00c90-bea8-49df-a9e1-2291a446b894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
267c09bc-a560-4ae2-9a45-fb5e08917061,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1605262f-8275-4557-80c9-140efabb8b01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8c132aa7-0f5b-4c54-a9db-c5dffa2bf7f6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3f62882d-e2b4-473f-8491-71907d4855cc,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98de3c0f-9ac5-447a-a68b-57afe92faf1f,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
51737460-eadd-4113-8483-9d1e1a0129c5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8645eade-4cc9-4281-81cf-4e9983ae3fac,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d72266da-4a68-4ee0-813c-ec304d9eb950,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
b417ebed-26bd-4fa4-b4d0-4ba747b8ee30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ea4beb59-d9c3-4958-9987-008fe85eb7b6,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18f3455c-4ad2-431c-9a14-0856029b90bc,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
11a75e4a-f1cf-4c6d-9db5-f40bb3ef0d57,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
dbaaa8e5-d98a-4dba-baca-1eb34ad85b24,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
31e16583-3257-44e1-b3cd-4a0a5cdb7391,4,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d9ae3dbf-6b59-412b-a3c7-e638db5a042b,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5df4671b-67b6-46d8-963b-bcb93e84284a,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ffd05e40-991f-46eb-b726-eefa8f0fe015,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e22a04f5-dcbd-4de1-8376-12df06892f43,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0
6d8548e1-6701-4945-aba7-3b0eb6a60930,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ae084b5f-16c1-44cf-89c7-2c19544b6050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900a8c1e-76b4-4931-9964-d7b34a3ad396,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4621f232-805e-488b-9901-a78f70dcbdd3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
95c376d1-0cc0-41b9-a06e-cc8241ca9003,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
967a8270-13af-4f67-b434-3ecbce2879f8,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2c159a31-2c41-4a92-915a-005920674353,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1379bc77-bdd7-45c8-890c-1da26e295f6c,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
609e80cb-96d0-4522-8ed0-162e01027451,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10ab92ae-c917-44e1-83a8-a4fcd931cade,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12115cba-0802-4622-ba0a-bb96d80a913b,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
cd941613-a944-49c4-8ee2-aebc4ea6fa7c,0,0,0,0,1,0,0,2,0,0,0,1,1,1,0,0,0,0,0,0
c7e353c8-63fe-4e54-81fb-2bc11157043d,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
898ab802-b9cc-4d1d-9b33-c8fb876127b6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0cc2da14-d971-4832-b98e-5f3a40b3a7d9,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
e9d08182-3e24-47f9-a877-9052b6145c95,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a2a9b290-e532-4ba8-aee6-020e825f5874,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2b337448-e392-4a63-a18d-0ff63275d5bc,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
02b9c539-54d6-45cb-bb6d-2da3cd2e2faa,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ff1a7173-6450-4f9e-9892-417f6b0619e0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
814b941b-3c1e-422c-9b5f-b8a15661523a,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3b4a9be9-7028-4ffe-ab8d-7d2cdfcb1f63,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0294f233-8138-412f-8e22-98cdd6c6ddc6,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0
dea62600-146d-4a4f-bcb1-890641e21bf1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
db386fc1-152b-4f30-b415-5446acc0d3bc,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2504af16-35ca-4804-ab74-b84131fd40ec,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,1,0,1,0
11c3820a-3caf-4139-b942-ad8d2e4e7ae2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
f590a412-f697-47ee-b0bc-861004bc980a,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33337151-d2d6-406a-ade1-db4c421fafd4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5fe9a863-a089-45d7-89a9-806a3b535d4c,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5e876d5f-4542-4e39-a9b3-ab71c5036c45,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
9d9d74ed-1f15-419b-8fbe-9400d2c54fbe,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
d2584c60-19e0-4a86-8044-a2be30dcb415,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
ca3301e9-0b57-4164-a24c-1416f1b11839,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3
c5acfb86-dc18-49d7-8181-5abb9be27664,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
fccc597b-4707-4827-a3ef-b235b68b9f3d,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41127433-5c8a-48d0-9f09-75f93e95269d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2080d6a8-4e65-4e6e-b370-01e509963212,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6a9763d7-0ccd-4fb2-aefa-cf9d6f1d1255,0,1,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3a5942d1-1914-4a61-ad4f-de558b619f88,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0
da54c576-2ba6-4a9d-9a20-13b0f65aaf8a,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0
4d84f881-8083-4226-a18d-aeb10103f4a3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4ec17bb9-b93b-4cf7-a262-bd0a0f489aae,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0
964e6c6a-a103-49b5-8069-a948825da740,0,0,0,1,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0
79728d32-ae7d-4421-9e78-1ab41e6f6621,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32f5e3f8-f187-4510-a8e2-d8126949db24,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
f6102f0b-1c70-44e1-90c1-04128f2926af,0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
55ca634e-147f-4d98-b908-4c2222f8b0f9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fa37ad81-a00c-4454-bcf4-8b46c793b59a,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
01455b9e-ab77-4e3e-a114-00614d2a1e5e,0,2,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0
4bd4380b-0f21-44b6-8444-5e1de6f6b17c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a0d2fb6a-d277-49f5-b37b-db4aa6c1f874,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9081c10f-4446-48b4-a107-b04e355497ff,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
da408796-e3f1-4bca-9d87-557f9f6d306c,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
dc44aa69-09dc-4320-bf58-ba1e75700292,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
5db73308-0373-4c7a-aebd-1c8f91ea53a2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3abb936f-f5e5-4f85-951b-12d6a0ced86c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33fc97c6-1046-4ffb-b4aa-711c9498acea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1ed57f0c-6940-4846-b800-130178cf4a33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6bed67d4-213e-4d08-acbf-c96dd75dc55e,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4d70de4a-c725-4101-ba7e-f69d70a2b3c0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
7d7b3606-431c-432b-875e-cffb9ff0d17e,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
712f8242-8364-4dbe-8b04-b2a133dd55f3,0,3,3,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0
1f2f323f-d0e3-4cfa-bec2-8220114903ed,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0
8bcc2355-f6ac-4aee-af69-6321992783c2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86c11aa2-e5d1-489e-a9c1-d7e43bdb5beb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
bfb5d2f2-4961-46de-af11-916ad0106dd8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
422fb145-1265-4eb6-aab0-65c075aa51b7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9d256d63-278d-4290-bd4a-3044b4102a7a,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
5d60465b-44fe-425d-a5c0-6d2d2fd08bef,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0
9f93cc7a-ea51-44b4-b1d4-cd4e99b28366,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
933e1558-0614-45bd-83d1-3e797313221a,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0
422c2002-3382-4163-8e87-a6cddcc46d92,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,1
b7477ded-10e7-4e34-98ca-e31b3e0687ee,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
eb7fc27b-4b0b-4553-a401-d26e5e2ebee0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74ad3547-56c8-430d-9276-bce3dbabf808,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0
11174eca-1bbb-49e0-9bdc-acba8b6ed701,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7efa5d8e-f75c-40e9-9810-e321fe4e47c1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
79b23fb5-c3b4-43e3-84f4-e5ccd008b9e8,0,0,1,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0
41212d30-db75-438b-a183-acba7bcd6b8a,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1ed8a8c3-1e0e-4b83-ba1b-3aeb9082ad53,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1
e2b8b2a9-79c6-43c3-b213-fa8cab375805,0,0,0,2,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0
b70376e6-0b48-494d-ae44-9b37e968c94d,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
8ef5237a-5fdd-4c12-983f-5a3fa301aafc,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
eb234e6f-6ec3-4913-bc8c-2cba7b19289e,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ddcb7433-f4bb-4e70-9b1b-b8139c21e6d9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5a35d858-4ad1-41bc-811d-7b15d37691cd,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
79e39f90-55bc-4581-a81e-23dbcaaed76f,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
c073e428-89dc-4160-90e8-4464ab9f2753,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adba1472-5895-4f57-8466-dc75a789aae2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
16e0c92c-adbb-4065-a51b-de92d72ddaf4,1,0,0,0,0,0,1,0,1,0,2,0,1,0,0,0,0,0,0,0
6fe12d36-7dd6-49ef-aee0-772fc5cf8352,0,0,0,0,0,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0
70cc88d3-93bf-452a-8494-1f884d9a1707,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0
ad8f5a0b-b642-4b3c-ac7b-c1b07e8e48f3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21c5473c-6bc8-4f14-bf79-2bd4c16d0b83,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0
208e73a1-2c74-4e07-a601-4ee50349f356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58c7280a-d74b-4226-9096-43fd99e942d7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fe5fb813-fe48-4952-a16d-2d20cc9dd06f,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
58f90102-4591-472c-a8e3-9beb02a0c758,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53de72ce-75a1-4632-a048-9921cd96b434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44bee88b-853b-4218-92a6-f8f9cd57f7cc,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
01da8646-147b-49c5-a013-9ca27c4540c8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
8883f78d-a399-45c5-b58b-2b6cf2519299,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
cfbb2838-4db2-495e-a47f-ae088703af7d,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0ff40f9b-0aa6-48c8-86a6-71a9681c6271,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a7b28ef3-85e5-4fa3-9505-75889a858d26,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
462f8a9a-5464-44b9-86a5-3bb744825396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e45ad817-d87b-4674-8a43-3bc67031f27a,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
67241144-2b9a-4693-8cea-f4775b178af0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
89819fbc-f56b-4957-8fac-6266bce4963b,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2b67ec5b-8d5f-486a-92ca-a3947bbf08bd,1,2,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
85081a5b-6bd3-48f3-a412-193ccb229a7c,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
e1778a93-732c-4f13-98d4-2fa603570fa9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5b938ca6-dc33-441a-b19a-32595378fe36,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0
94660abc-5ed2-483c-80fe-8a5afe71c92e,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
dff08e50-361d-4887-9307-dba4ad1e5f7b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9a0b9382-fe83-4beb-960f-e1e1026486b9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2260843c-a77c-4d2f-9b55-32c2a04dab9d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6dbedf78-ca79-4ddf-b515-d3c51dbcd0c1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
38433c11-5597-4c9d-b747-89df203324ff,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ff9d0632-eb99-4920-b57a-942954ecfbcb,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
26882492-0bda-4d6e-b62a-7f89facf5b30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
344b1084-38a6-4a8e-b638-532f3ae8b2d8,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6677d447-58ac-4a2e-bda8-c4109593fe2d,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
f89fe9e8-a433-4aed-a51d-b09f1f7b8b5b,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
a06c6938-656a-4d09-9d22-ad4de1fda011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c161dbd0-f702-44b7-91f9-1362f740ff71,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a46bd06f-34c0-4181-abfa-8c8597e5d199,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
4cc85ec9-abe2-46f8-8f41-e9debf0356d2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0a5f693a-39d3-4406-a132-9845409f1fbf,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8e1cd5f1-6c5b-44e6-b83d-41f739f27e78,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
e5bb64c4-dffc-4afe-b087-058f4d3c95f6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0b7e352f-bc41-493e-9439-248594e71d84,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6655103e-7aed-4ddb-b195-5efecf064a38,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ff829b39-d432-4027-8d56-ee9a489db016,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
395e77ad-ee3c-44df-827d-b27529511520,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
0471ac95-a339-4097-9552-8d87b1868fb4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ce27ac9b-f3f9-4385-ba73-2820799c46f1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11b2dbcb-2e89-4c2a-b40a-982cec712ee8,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4f5c8945-daf0-44e1-b68c-fccac2464118,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
543cc739-46e0-4a32-94d0-0b798cd0198f,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82742062-9bc1-4538-8237-eb9f6045a3b7,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
19677810-4eb8-4374-b7b4-1da2ece5e175,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0
281d43f9-f64e-47a3-91d0-6fa75e7fe866,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6c3c38c1-2565-4801-9d97-b9d301c96307,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3bca6895-1661-43c7-b149-b147efac94d7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fe147410-2b34-4993-8d09-a786105f34e3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0ea66657-1a29-4e8c-8040-1518f851064d,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
